index,equity,drawdown,Timestamp
183,100000.0,0.0,2025-08-10 15:34:05
184,100000.0,0.0,2025-08-10 15:34:05
185,100000.0,0.0,2025-08-10 15:34:05
186,100000.0,0.0,2025-08-10 15:34:05
187,100000.0,0.0,2025-08-10 15:34:05
188,100000.0,0.0,2025-08-10 15:34:05
189,100000.0,0.0,2025-08-10 15:34:05
190,100000.0,0.0,2025-08-10 15:34:05
191,100000.0,0.0,2025-08-10 15:34:05
192,100000.0,0.0,2025-08-10 15:34:05
193,100000.0,0.0,2025-08-10 15:34:05
194,100000.0,0.0,2025-08-10 15:34:05
195,100000.0,0.0,2025-08-10 15:34:05
196,100000.0,0.0,2025-08-10 15:34:05
197,100000.0,0.0,2025-08-10 15:34:05
198,100000.0,0.0,2025-08-10 15:34:05
199,100000.0,0.0,2025-08-10 15:34:05
200,100000.0,0.0,2025-08-10 15:34:05
201,100000.0,0.0,2025-08-10 15:34:05
202,100000.0,0.0,2025-08-10 15:34:05
203,100000.0,0.0,2025-08-10 15:34:05
204,100000.0,0.0,2025-08-10 15:34:05
205,100000.0,0.0,2025-08-10 15:34:05
206,100000.0,0.0,2025-08-10 15:34:05
207,100000.0,0.0,2025-08-10 15:34:05
208,100000.0,0.0,2025-08-10 15:34:05
209,100000.0,0.0,2025-08-10 15:34:05
210,100000.0,0.0,2025-08-10 15:34:05
211,100000.0,0.0,2025-08-10 15:34:05
212,100000.0,0.0,2025-08-10 15:34:05
213,100000.0,0.0,2025-08-10 15:34:05
214,100000.0,0.0,2025-08-10 15:34:05
215,100000.0,0.0,2025-08-10 15:34:05
216,100000.0,0.0,2025-08-10 15:34:05
217,100000.0,0.0,2025-08-10 15:34:05
218,100000.0,0.0,2025-08-10 15:34:05
219,100000.0,0.0,2025-08-10 15:34:05
220,100000.0,0.0,2025-08-10 15:34:05
221,100000.0,0.0,2025-08-10 15:34:05
222,100000.0,0.0,2025-08-10 15:34:05
223,100000.0,0.0,2025-08-10 15:34:05
224,100000.0,0.0,2025-08-10 15:34:05
225,100000.0,0.0,2025-08-10 15:34:05
226,100000.0,0.0,2025-08-10 15:34:05
227,100000.0,0.0,2025-08-10 15:34:05
228,100000.0,0.0,2025-08-10 15:34:05
229,100000.0,0.0,2025-08-10 15:34:05
230,100000.0,0.0,2025-08-10 15:34:05
231,100000.0,0.0,2025-08-10 15:34:05
232,100000.0,0.0,2025-08-10 15:34:05
233,100000.0,0.0,2025-08-10 15:34:05
234,100000.0,0.0,2025-08-10 15:34:05
235,100000.0,0.0,2025-08-10 15:34:05
236,100000.0,0.0,2025-08-10 15:34:05
237,100000.0,0.0,2025-08-10 15:34:05
238,100000.0,0.0,2025-08-10 15:34:05
239,100000.0,0.0,2025-08-10 15:34:05
240,100000.0,0.0,2025-08-10 15:34:05
241,100000.0,0.0,2025-08-10 15:34:05
242,100000.0,0.0,2025-08-10 15:34:05
243,100000.0,0.0,2025-08-10 15:34:05
244,100000.0,0.0,2025-08-10 15:34:05
245,100000.0,0.0,2025-08-10 15:34:05
246,100000.0,0.0,2025-08-10 15:34:05
247,100000.0,0.0,2025-08-10 15:34:05
248,100000.0,0.0,2025-08-10 15:34:05
249,100000.0,0.0,2025-08-10 15:34:05
250,100000.0,0.0,2025-08-10 15:34:05
