index,equity,drawdown,Timestamp
82,100000.0,0.0,2025-08-10 15:28:59
83,100000.0,0.0,2025-08-10 15:28:59
84,100000.0,0.0,2025-08-10 15:28:59
85,100000.0,0.0,2025-08-10 15:28:59
86,100000.0,0.0,2025-08-10 15:28:59
87,100000.0,0.0,2025-08-10 15:28:59
88,100000.0,0.0,2025-08-10 15:28:59
89,100000.0,0.0,2025-08-10 15:28:59
90,100000.0,0.0,2025-08-10 15:28:59
91,100000.0,0.0,2025-08-10 15:28:59
92,100000.0,0.0,2025-08-10 15:28:59
93,100000.0,0.0,2025-08-10 15:28:59
94,100000.0,0.0,2025-08-10 15:28:59
95,100000.0,0.0,2025-08-10 15:28:59
96,100000.0,0.0,2025-08-10 15:28:59
97,100000.0,0.0,2025-08-10 15:28:59
98,100000.0,0.0,2025-08-10 15:28:59
99,100000.0,0.0,2025-08-10 15:28:59
100,100000.0,0.0,2025-08-10 15:28:59
101,100000.0,0.0,2025-08-10 15:28:59
102,100000.0,0.0,2025-08-10 15:28:59
103,100000.0,0.0,2025-08-10 15:28:59
104,100000.0,0.0,2025-08-10 15:28:59
105,100000.0,0.0,2025-08-10 15:28:59
106,100000.0,0.0,2025-08-10 15:28:59
107,100000.0,0.0,2025-08-10 15:28:59
108,100000.0,0.0,2025-08-10 15:28:59
109,100000.0,0.0,2025-08-10 15:28:59
110,100000.0,0.0,2025-08-10 15:28:59
111,100000.0,0.0,2025-08-10 15:28:59
112,100000.0,0.0,2025-08-10 15:28:59
113,100000.0,0.0,2025-08-10 15:28:59
114,100000.0,0.0,2025-08-10 15:28:59
115,100000.0,0.0,2025-08-10 15:28:59
116,100000.0,0.0,2025-08-10 15:28:59
117,100000.0,0.0,2025-08-10 15:28:59
118,100000.0,0.0,2025-08-10 15:28:59
119,100000.0,0.0,2025-08-10 15:28:59
120,100000.0,0.0,2025-08-10 15:28:59
121,100000.0,0.0,2025-08-10 15:28:59
122,100000.0,0.0,2025-08-10 15:28:59
123,100000.0,0.0,2025-08-10 15:28:59
124,100000.0,0.0,2025-08-10 15:28:59
125,100000.0,0.0,2025-08-10 15:28:59
126,100000.0,0.0,2025-08-10 15:28:59
127,100000.0,0.0,2025-08-10 15:28:59
128,100000.0,0.0,2025-08-10 15:28:59
129,100000.0,0.0,2025-08-10 15:28:59
130,100000.0,0.0,2025-08-10 15:28:59
131,100000.0,0.0,2025-08-10 15:28:59
132,100000.0,0.0,2025-08-10 15:28:59
133,100000.0,0.0,2025-08-10 15:28:59
134,100000.0,0.0,2025-08-10 15:28:59
135,100000.0,0.0,2025-08-10 15:28:59
136,100000.0,0.0,2025-08-10 15:28:59
137,100000.0,0.0,2025-08-10 15:28:59
138,100000.0,0.0,2025-08-10 15:28:59
139,100000.0,0.0,2025-08-10 15:28:59
140,100000.0,0.0,2025-08-10 15:28:59
141,100000.0,0.0,2025-08-10 15:28:59
142,100000.0,0.0,2025-08-10 15:28:59
143,100000.0,0.0,2025-08-10 15:28:59
144,100000.0,0.0,2025-08-10 15:28:59
145,100000.0,0.0,2025-08-10 15:28:59
146,100000.0,0.0,2025-08-10 15:28:59
147,100000.0,0.0,2025-08-10 15:28:59
148,100000.0,0.0,2025-08-10 15:28:59
149,100000.0,0.0,2025-08-10 15:28:59
150,100000.0,0.0,2025-08-10 15:28:59
151,100000.0,0.0,2025-08-10 15:28:59
152,100000.0,0.0,2025-08-10 15:28:59
153,100000.0,0.0,2025-08-10 15:28:59
154,100000.0,0.0,2025-08-10 15:28:59
155,100000.0,0.0,2025-08-10 15:28:59
156,100000.0,0.0,2025-08-10 15:28:59
157,100000.0,0.0,2025-08-10 15:28:59
158,100000.0,0.0,2025-08-10 15:28:59
159,100000.0,0.0,2025-08-10 15:28:59
160,100000.0,0.0,2025-08-10 15:28:59
161,100000.0,0.0,2025-08-10 15:28:59
162,100000.0,0.0,2025-08-10 15:28:59
163,100000.0,0.0,2025-08-10 15:28:59
164,100000.0,0.0,2025-08-10 15:28:59
165,100000.0,0.0,2025-08-10 15:28:59
166,100000.0,0.0,2025-08-10 15:28:59
167,100000.0,0.0,2025-08-10 15:28:59
168,100000.0,0.0,2025-08-10 15:28:59
169,100000.0,0.0,2025-08-10 15:28:59
170,100000.0,0.0,2025-08-10 15:28:59
171,100000.0,0.0,2025-08-10 15:28:59
172,100000.0,0.0,2025-08-10 15:28:59
173,100000.0,0.0,2025-08-10 15:28:59
174,100000.0,0.0,2025-08-10 15:28:59
175,100000.0,0.0,2025-08-10 15:28:59
176,100000.0,0.0,2025-08-10 15:28:59
177,100000.0,0.0,2025-08-10 15:28:59
178,100000.0,0.0,2025-08-10 15:28:59
179,100000.0,0.0,2025-08-10 15:28:59
180,100000.0,0.0,2025-08-10 15:28:59
181,100000.0,0.0,2025-08-10 15:28:59
182,100000.0,0.0,2025-08-10 15:28:59
183,100000.0,0.0,2025-08-10 15:28:59
184,100000.0,0.0,2025-08-10 15:28:59
185,100000.0,0.0,2025-08-10 15:28:59
186,100000.0,0.0,2025-08-10 15:28:59
187,100000.0,0.0,2025-08-10 15:28:59
188,100000.0,0.0,2025-08-10 15:28:59
189,100000.0,0.0,2025-08-10 15:28:59
190,100000.0,0.0,2025-08-10 15:28:59
191,100000.0,0.0,2025-08-10 15:28:59
192,100000.0,0.0,2025-08-10 15:28:59
193,100000.0,0.0,2025-08-10 15:28:59
194,100000.0,0.0,2025-08-10 15:28:59
195,100000.0,0.0,2025-08-10 15:28:59
196,100000.0,0.0,2025-08-10 15:28:59
197,100000.0,0.0,2025-08-10 15:28:59
198,100000.0,0.0,2025-08-10 15:28:59
199,100000.0,0.0,2025-08-10 15:28:59
200,100000.0,0.0,2025-08-10 15:28:59
201,100000.0,0.0,2025-08-10 15:28:59
202,100000.0,0.0,2025-08-10 15:28:59
203,100000.0,0.0,2025-08-10 15:28:59
204,100000.0,0.0,2025-08-10 15:28:59
205,100000.0,0.0,2025-08-10 15:28:59
206,100000.0,0.0,2025-08-10 15:28:59
207,100000.0,0.0,2025-08-10 15:28:59
208,100000.0,0.0,2025-08-10 15:28:59
209,100000.0,0.0,2025-08-10 15:28:59
210,100000.0,0.0,2025-08-10 15:28:59
211,100000.0,0.0,2025-08-10 15:28:59
212,100000.0,0.0,2025-08-10 15:28:59
213,100000.0,0.0,2025-08-10 15:28:59
214,100000.0,0.0,2025-08-10 15:28:59
215,100000.0,0.0,2025-08-10 15:28:59
216,100000.0,0.0,2025-08-10 15:28:59
217,100000.0,0.0,2025-08-10 15:28:59
218,100000.0,0.0,2025-08-10 15:28:59
219,100000.0,0.0,2025-08-10 15:28:59
220,100000.0,0.0,2025-08-10 15:28:59
221,100000.0,0.0,2025-08-10 15:28:59
222,100000.0,0.0,2025-08-10 15:28:59
223,100000.0,0.0,2025-08-10 15:28:59
224,100000.0,0.0,2025-08-10 15:28:59
225,100000.0,0.0,2025-08-10 15:28:59
226,100000.0,0.0,2025-08-10 15:28:59
227,100000.0,0.0,2025-08-10 15:28:59
228,100000.0,0.0,2025-08-10 15:28:59
229,100000.0,0.0,2025-08-10 15:28:59
230,100000.0,0.0,2025-08-10 15:28:59
231,100000.0,0.0,2025-08-10 15:28:59
232,100000.0,0.0,2025-08-10 15:28:59
233,100000.0,0.0,2025-08-10 15:28:59
234,100000.0,0.0,2025-08-10 15:28:59
235,100000.0,0.0,2025-08-10 15:28:59
236,100000.0,0.0,2025-08-10 15:28:59
237,100000.0,0.0,2025-08-10 15:28:59
238,100000.0,0.0,2025-08-10 15:28:59
239,100000.0,0.0,2025-08-10 15:28:59
240,100000.0,0.0,2025-08-10 15:28:59
241,100000.0,0.0,2025-08-10 15:28:59
242,100000.0,0.0,2025-08-10 15:28:59
243,100000.0,0.0,2025-08-10 15:28:59
244,100000.0,0.0,2025-08-10 15:28:59
245,100000.0,0.0,2025-08-10 15:28:59
246,100000.0,0.0,2025-08-10 15:28:59
247,100000.0,0.0,2025-08-10 15:28:59
248,100000.0,0.0,2025-08-10 15:28:59
249,100000.0,0.0,2025-08-10 15:28:59
250,100000.0,0.0,2025-08-10 15:28:59
